TransactionID,AccountID,TransactionDate,TransactionType,TransactionAmount,Country,IsFlagged,AccountBalance,BeneficiaryAccountID,TransactionDescription
273,6130397,2022-05-08,credit,16818.06380218332,China,Normal,175112.43772981872,3626088,ATM withdrawal
274,4451356,2022-04-09,credit,16437.613826976234,China,Normal,929091.9120259248,3506827,Online purchase
275,4444084,2022-04-08,transfer,13067.329892555408,USA,Normal,605604.5494436505,7700838,Loan repayment
276,3927109,2022-10-02,credit,17966.327038627926,India,Normal,426169.90644351137,3388640,Payment for services
277,7979451,2022-08-18,payment,20276.79337580998,Germany,Normal,512759.79037000414,9717748,Transfer to savings
278,9519981,2022-03-13,transfer,11193.475920325314,Russia,Normal,829621.6277688473,9203440,ATM withdrawal
279,8778484,2022-08-05,credit,64029.66958120386,Brazil,Normal,929117.0848043436,8333723,Online purchase
280,9503902,2022-04-04,payment,99040.24944287413,USA,Normal,729725.8644274788,1048071,Loan repayment
281,7214624,2022-05-23,debit,87919.88259777908,Germany,Normal,759871.8481540026,7171043,Payment for services
282,5842611,2022-08-25,transfer,4569.81635537036,Russia,Suspicious,320446.0063594216,1626086,Transfer to savings
283,7357182,2022-05-08,payment,42311.65033158051,USA,Normal,467088.4917550117,4666030,ATM withdrawal
284,5335868,2022-02-08,debit,85932.4648174849,India,Normal,885221.6724518188,6480744,Online purchase
285,3215167,2022-08-15,payment,13476.135051019723,Russia,Normal,785955.5166615703,5033236,Loan repayment
286,4886402,2022-10-09,credit,84766.03821373775,Germany,Normal,684302.4913695016,5817213,Payment for services
287,7545535,2022-02-20,credit,59274.13677741155,Brazil,Normal,65340.3112045316,6552335,Transfer to savings
288,7842385,2022-01-26,debit,93130.54227408522,Russia,Normal,39603.26873200946,5408663,ATM withdrawal
289,1688105,2022-11-30,credit,87605.15103529987,Germany,Normal,130497.90201968364,2252205,Online purchase
290,2989173,2022-10-04,payment,67706.66186265116,USA,Normal,581432.9600879136,7334866,Loan repayment
291,4080761,2022-01-08,debit,65785.68776067083,India,Normal,536433.2086564158,1920815,Payment for services
292,2414466,2022-02-17,payment,21324.288597166895,Russia,Normal,942696.5574643991,2799844,Transfer to savings
293,1445101,2022-05-02,payment,11684.129186129274,USA,Normal,694790.1640793921,3324031,ATM withdrawal
294,9106609,2022-03-27,payment,41545.189062580146,USA,Normal,294043.22008369147,6513824,Online purchase
295,8413023,2022-07-28,credit,18666.138148917544,China,Normal,161580.14418631574,9080169,Loan repayment
296,8613269,2022-09-06,credit,10250.647600599117,USA,Normal,849548.2860044491,6995371,Payment for services
297,2105534,2022-09-04,payment,30239.65005995662,Russia,Normal,459678.14127865527,7691276,Transfer to savings
298,5353127,2022-04-20,transfer,86050.38938023688,India,Normal,653504.1504591078,9857009,ATM withdrawal
299,8315360,2022-07-25,payment,1724.643920295939,Brazil,Normal,565187.0922301438,6465428,Online purchase
300,9073461,2022-01-31,payment,29270.84179540034,China,Normal,107545.60050202135,2706074,Loan repayment
301,1498863,2022-03-26,debit,42410.97799959708,USA,Normal,57152.67784345885,9462624,Payment for services
302,9756262,2022-07-14,payment,51061.8692640325,Russia,Normal,377080.4878974419,7887395,Transfer to savings
303,3676188,2022-01-02,credit,18165.935063215096,Germany,Normal,361614.14251596306,2160897,ATM withdrawal
304,4295990,2022-07-19,debit,96422.37778180472,China,Normal,673830.7331576095,1182854,Online purchase
305,8782937,2022-05-16,transfer,57891.51562678323,India,Normal,632237.1890602516,7435363,Loan repayment
306,7526818,2022-08-21,debit,52215.83360023384,Germany,Normal,968944.034371148,7568881,Payment for services
307,6491590,2022-05-27,transfer,892.1706671448123,India,Normal,858113.6928212945,3468610,Transfer to savings
308,7512440,2022-08-05,debit,48576.68078580675,Germany,Normal,496632.8675227103,1722417,ATM withdrawal
309,7099628,2022-12-23,debit,83768.68623922385,Brazil,Normal,500075.35002743924,4393142,Online purchase
310,7555968,2022-10-12,transfer,21972.257859693756,India,Normal,674161.816189783,7330272,Loan repayment
311,3699015,2022-12-05,credit,35127.24476295743,Germany,Normal,114179.17371499822,7155820,Payment for services
312,9837590,2022-09-07,credit,2066.9407541226783,India,Normal,999890.5755749294,6280792,Transfer to savings
313,2172622,2022-03-21,credit,97692.98214823718,China,Normal,518856.2204334996,4609252,ATM withdrawal
314,3503771,2022-04-08,debit,6674.513194832801,India,Normal,909913.883421579,7846754,Online purchase
315,4177825,2022-06-01,payment,89823.13017971785,Russia,Normal,967359.5990187427,6451538,Loan repayment
316,1996161,2022-04-22,debit,31305.641540903664,India,Normal,581684.5756282752,9520416,Payment for services
317,5183839,2022-01-30,payment,58759.764634568,Germany,Normal,103438.31266002287,6742737,Transfer to savings
318,1666326,2022-10-24,payment,67934.76084120068,India,Normal,573388.4738391292,7353694,ATM withdrawal
319,1649150,2022-10-05,credit,14091.50845143714,Brazil,Normal,597682.6729222701,7904642,Online purchase
320,4375957,2022-02-01,payment,44381.50018425575,USA,Normal,789214.2174596537,6893525,Loan repayment
321,1118834,2022-06-10,debit,32553.35536366177,China,Normal,48324.444068206656,6618611,Payment for services
322,4239576,2022-01-30,debit,5669.6805358904785,Russia,Normal,466368.73565837444,8487348,Transfer to savings
323,6893309,2022-01-26,credit,83321.03350277414,Germany,Normal,922777.9813109795,9472809,ATM withdrawal
324,6948540,2022-10-27,transfer,4526.323972182799,India,Normal,991299.9487707856,8378833,Online purchase
325,5249913,2022-09-02,debit,65329.26336879184,India,Normal,191463.54049136172,2643019,Loan repayment
326,5422201,2022-09-15,payment,31414.596868220502,India,Normal,870611.9328357617,1850669,Payment for services
327,2079600,2022-09-29,debit,19221.01142691464,China,Normal,146335.93657448102,4533752,Transfer to savings
328,4503157,2022-03-22,debit,66711.93427304117,Russia,Normal,841190.3171244403,9104208,ATM withdrawal
329,9272874,2022-01-30,debit,57458.02607547532,USA,Normal,277349.99969491677,8401395,Online purchase
330,9849851,2022-09-18,transfer,31532.47317490924,Brazil,Normal,959629.3035225376,8918411,Loan repayment
331,2985588,2022-02-11,payment,51300.94521844133,Russia,Normal,695527.201225547,1141638,Payment for services
332,9640059,2022-04-06,credit,24631.247749608883,Brazil,Normal,399170.69032962056,7193665,Transfer to savings
333,5197355,2022-02-05,debit,86371.00893567919,Russia,Normal,281045.23257517547,1581658,ATM withdrawal
334,2752683,2022-11-01,payment,31388.73984491289,Germany,Normal,235314.00372169793,1950936,Online purchase
335,8716868,2022-02-04,payment,24522.851424857625,USA,Normal,680824.2477668852,9564624,Loan repayment
336,2004646,2022-12-12,credit,75185.85276885451,USA,Normal,895801.423476624,1022208,Payment for services
337,4867500,2022-05-01,debit,1769.0728745115493,China,Normal,754966.4754173822,9820830,Transfer to savings
338,1449395,2022-07-26,transfer,26808.49309128667,Russia,Normal,834808.0588627406,8624871,ATM withdrawal
339,6143901,2022-03-03,payment,37545.7681129108,India,Normal,781405.6292577737,9308228,Online purchase
340,7754350,2022-10-19,credit,88224.97379952027,USA,Normal,979149.7517313695,7631451,Loan repayment
341,2260386,2022-05-07,transfer,95044.67583680894,Russia,Suspicious,757829.1463336422,2581363,Payment for services
342,4054390,2022-10-24,payment,71650.63191172584,India,Normal,210307.49561842676,6811597,Transfer to savings
343,8019431,2022-11-01,debit,49258.252783155884,China,Normal,791619.3056279673,5812933,ATM withdrawal
344,4379569,2022-01-21,payment,64065.748690278284,Russia,Normal,322137.1540487024,2092369,Online purchase
345,3900603,2022-11-14,transfer,41405.96515761649,Russia,Normal,995800.2826765919,5992292,Loan repayment
346,9611474,2022-02-11,transfer,29889.5949265483,Germany,Normal,376734.9528381366,9127167,Payment for services
347,2646711,2022-08-03,debit,95069.29993328145,Russia,Normal,292864.4764716452,3562542,Transfer to savings
348,6587774,2022-12-03,debit,11547.86899870228,Germany,Normal,239292.06391036065,6931554,ATM withdrawal
349,7319707,2022-10-26,credit,34645.8928693304,India,Normal,658548.8005931639,7961789,Online purchase
350,8967801,2022-10-17,debit,89909.9051064597,India,Normal,109310.16627869244,2754586,Loan repayment
351,2423286,2022-09-25,credit,72316.91164443581,USA,Normal,953564.5257447986,9359511,Payment for services
352,4695961,2022-06-11,transfer,2919.8541177844295,China,Normal,294383.24737527285,8534601,Transfer to savings
353,9217316,2022-05-14,transfer,2319.73634569047,Germany,Normal,295471.0709773684,9878928,ATM withdrawal
354,4177945,2022-04-15,payment,51656.081137831214,USA,Normal,46161.489097488404,9971827,Online purchase
355,8348340,2022-12-09,payment,48430.463092439866,Brazil,Suspicious,246092.9161217868,3284268,Loan repayment
356,1183062,2022-06-10,credit,44304.72395024526,USA,Suspicious,419037.45774067007,9453439,Payment for services
357,3841992,2022-05-03,debit,30241.3527462825,India,Normal,369669.4295851984,2600638,Transfer to savings
358,5294539,2022-05-16,debit,98664.00559416576,Brazil,Normal,273092.6194440766,5305881,ATM withdrawal
359,7095929,2022-07-22,payment,27206.01242510831,USA,Normal,40839.76345541429,8404989,Online purchase
360,5944505,2022-03-09,transfer,49009.12024199178,Russia,Normal,300651.31546828186,3693385,Loan repayment
361,1803328,2022-12-10,credit,40495.2607513384,China,Normal,778353.1051692937,6484568,Payment for services
362,5062958,2022-11-27,transfer,17033.24010191459,Germany,Normal,438848.4060809403,2402040,Transfer to savings
363,2043233,2022-06-03,transfer,20269.855724336605,Russia,Normal,290846.2700639537,3612288,ATM withdrawal
364,7468703,2022-08-23,debit,91831.09117355719,Brazil,Normal,304861.654934543,1919031,Online purchase
365,1529525,2022-06-11,credit,85829.38948836696,China,Normal,554482.1327362515,4806338,Loan repayment
366,1176615,2022-02-07,transfer,19912.440138977036,USA,Normal,302362.4484713008,3716975,Payment for services
367,5381932,2022-01-05,payment,87567.50576471226,Russia,Normal,630834.240134208,3079174,Transfer to savings
368,7665088,2022-08-23,payment,20926.521146783445,India,Normal,989455.5682737426,5089714,ATM withdrawal
369,8474447,2022-11-15,debit,62658.36671155223,India,Normal,41272.280114030276,9579643,Online purchase
370,5601020,2022-10-16,payment,8137.239526836172,China,Normal,168819.88202179896,2625583,Loan repayment
371,4699391,2022-02-21,payment,88038.15892964923,India,Normal,179189.63453449516,6986128,Payment for services
372,9929860,2022-02-07,transfer,5159.5149435520425,Germany,Normal,447125.6109002218,8470932,Transfer to savings
373,8006454,2022-10-03,payment,55498.739496221155,China,Normal,41514.570182169104,7257324,ATM withdrawal
374,4612610,2022-04-20,payment,77973.35540278669,China,Normal,477573.8255847424,6364225,Online purchase
375,8031883,2022-09-17,transfer,11692.305293704014,India,Suspicious,928931.8656008489,8611123,Loan repayment
376,3164367,2022-05-16,debit,40453.98194734385,China,Suspicious,11662.93228383271,8675655,Payment for services
377,1144356,2022-03-09,debit,4204.5956474901095,USA,Normal,365002.3732984625,3221476,Transfer to savings
378,9744220,2022-06-28,credit,68278.43020822252,Brazil,Normal,760917.6827337537,9163873,ATM withdrawal
379,9398043,2022-02-05,payment,30751.88500018558,Russia,Suspicious,154579.0508837817,8739028,Online purchase
380,2748014,2022-05-06,transfer,55943.93051140062,Brazil,Normal,77651.24662628947,9206294,Loan repayment
381,8156720,2022-07-09,credit,93273.89971933197,Russia,Normal,630815.4594089123,6871112,Payment for services
382,3288627,2022-05-26,debit,30592.752218404286,India,Normal,10049.913958602732,1999914,Transfer to savings
383,7517963,2022-03-22,debit,4872.260888811417,Germany,Suspicious,801790.3141205988,4035029,ATM withdrawal
384,7597519,2022-08-13,transfer,67566.02049219306,Germany,Normal,66946.06829074216,4853708,Online purchase
385,1764121,2022-10-06,credit,78686.2450400716,India,Normal,524401.8239944188,7472728,Loan repayment
386,8068121,2022-12-27,credit,95787.27730215882,India,Normal,740153.6974567043,6718475,Payment for services
387,4502630,2022-06-04,transfer,15788.509693796324,China,Normal,242086.78764760276,6622316,Transfer to savings
388,6698848,2022-11-10,transfer,39220.07111236382,Germany,Normal,103629.80790654525,1994478,ATM withdrawal
389,2107677,2022-12-01,credit,84415.60459794723,Brazil,Suspicious,175705.20414191426,9967509,Online purchase
390,6738852,2022-09-28,debit,80689.07061295526,India,Normal,854698.1035778149,7918716,Loan repayment
391,1288790,2022-01-05,payment,62483.32277631291,Brazil,Normal,705809.7136228587,1787725,Payment for services
392,6084921,2022-12-08,debit,26944.160834817365,Russia,Suspicious,198178.23941017626,9202951,Transfer to savings
393,4693305,2022-10-11,transfer,28410.688712171253,Brazil,Normal,716149.1850512815,1390978,ATM withdrawal
394,5466271,2022-06-03,credit,12409.059432468013,Germany,Normal,708647.3083916659,9908363,Online purchase
395,5385536,2022-12-06,credit,92186.14884185311,Russia,Normal,997725.3255961499,4760597,Loan repayment
396,2352695,2022-02-23,payment,17301.422148798138,Brazil,Normal,391616.86792355985,6297039,Payment for services
397,2589228,2022-03-10,credit,57292.931251978844,China,Normal,864867.0087933566,6002054,Transfer to savings
398,2100567,2022-05-16,payment,58439.29818404147,China,Fraudulent,446498.0417042177,7839057,ATM withdrawal
399,8706358,2022-03-01,debit,36966.84806511493,Germany,Normal,897770.4475946052,1474134,Online purchase
400,1049115,2022-02-24,debit,35258.32091593546,China,Normal,91691.3390490394,9243429,Loan repayment
401,1721747,2022-10-11,credit,66862.15597164238,India,Normal,175395.0988622316,9427649,Payment for services
402,6392023,2022-03-21,credit,38835.89481707442,Russia,Normal,849969.3676303832,5221554,Transfer to savings
403,6957515,2022-05-20,transfer,25518.98817986669,Germany,Normal,819318.3940729845,3367653,ATM withdrawal
404,7232753,2022-05-25,transfer,39919.178922979096,Russia,Normal,305503.2484778018,4189417,Online purchase
405,6246880,2022-11-06,credit,80768.13114577794,Brazil,Normal,596838.6383016411,8842366,Loan repayment
406,2404330,2022-04-18,credit,96648.18072856724,India,Normal,382761.4521298259,6035280,Payment for services
407,1251492,2022-06-25,debit,63598.66354307994,Germany,Normal,10416.317568591,8798737,Transfer to savings
408,5035851,2022-04-15,credit,78212.3015361558,Brazil,Normal,26201.516154470304,7183610,ATM withdrawal
409,1491072,2022-12-18,transfer,53287.157882647894,Brazil,Normal,54350.93984502826,3623745,Online purchase
410,2086880,2022-11-21,debit,62486.065977922844,Brazil,Normal,594112.7471101461,9183650,Loan repayment
411,3055723,2022-05-16,payment,98808.78480708861,Brazil,Normal,279299.81253199733,6221710,Payment for services
412,3248988,2022-09-16,transfer,43847.50228154413,Brazil,Normal,144033.90348505904,3720875,Transfer to savings
413,3976242,2022-09-08,transfer,6634.807148450453,Germany,Normal,941136.9953330432,9834931,ATM withdrawal
414,5580081,2022-05-09,debit,95701.12171275727,China,Normal,121406.53521450773,2148524,Online purchase
415,3648790,2022-01-27,payment,79308.24147314572,Brazil,Normal,674014.3182532352,3964705,Loan repayment
416,4763024,2022-02-17,transfer,39837.053682678496,India,Normal,894170.7668043764,9967310,Payment for services
417,5833177,2022-11-21,credit,98239.68141174065,Germany,Normal,163913.28427172586,3559121,Transfer to savings
418,9272841,2022-08-05,transfer,34560.11967735913,USA,Normal,214808.20926049227,4773516,ATM withdrawal
419,4353597,2022-05-22,debit,37218.29839884279,China,Normal,573856.1522225995,5076111,Online purchase
420,9454561,2022-01-23,debit,60977.03800546018,India,Normal,508497.84151015984,4545747,Loan repayment
421,3597480,2022-01-02,debit,27441.995141674117,Brazil,Normal,521075.3141445789,7777625,Payment for services
422,5197571,2022-06-20,transfer,69860.16279822197,Germany,Normal,554722.6262086869,2970296,Transfer to savings
423,7374201,2022-03-08,payment,15293.501892011087,Germany,Normal,949907.9256694481,9765776,ATM withdrawal
424,7118900,2022-11-23,credit,10811.45168262177,Brazil,Normal,53932.65816275327,8321361,Online purchase
425,3922097,2022-05-15,debit,53492.451976339915,India,Normal,760472.4758427497,8390443,Loan repayment
